"ファイル名","所在地","業種","延床面積","建築区分","契約電力"
"B11001441.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001442.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001443.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001445.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001447.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11001449.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001450.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001453.csv","関東","製造業","大規模","1棟","高圧"
"B11001454.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001465.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧"
"B11001466.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001467.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001481.csv","関東","製造業","大規模","1棟","高圧小口"
"B11001490.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001495.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001496.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001497.csv","関東","教育，学習支援業","大規模","1棟","高圧"
"B11001503.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11001512.csv","関東","不動産業，物品賃貸業","中規模","1棟","高圧小口"
"B11001513.csv","関東","学術研究，専門・技術サービス業","中規模","1棟","高圧小口"
"B11001515.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001516.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001517.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001518.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001519.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001520.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001521.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001527.csv","関東","不動産業，物品賃貸業","中規模","1棟","高圧小口"
"B11001528.csv","関東","不動産業，物品賃貸業","中規模","1棟","高圧小口"
"B11001531.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001532.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001537.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001540.csv","関東","製造業","大規模","1棟","高圧小口"
"B11001543.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001545.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11001549.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001550.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001556.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001558.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001560.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11001564.csv","関東","教育，学習支援業","中規模","1棟","高圧小口"
"B11001569.csv","関東","製造業","大規模","1棟","高圧小口"
"B11001570.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11001571.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001572.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001576.csv","関東","製造業","中規模","1棟","低圧"
"B11001577.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001579.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11001580.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001581.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001590.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001591.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001592.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001598.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"B11001599.csv","関東","不動産業，物品賃貸業","中規模","1棟","高圧小口"
"B11001602.csv","関東","製造業","大規模","1棟","高圧小口"
"B11001603.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001604.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001605.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11001607.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001608.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001609.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001610.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11001611.csv","関東","製造業","大規模","1棟","高圧小口"
"B11001612.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001613.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001614.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001615.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11001616.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001617.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11001618.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11001619.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001620.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11001621.csv","関東","運輸業，郵便業","大規模","1棟","高圧"
"B11001622.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11001624.csv","関東","運輸業，郵便業","中規模","1棟","低圧"
"B11001626.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11001631.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001632.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001633.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11001636.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11001639.csv","関東","製造業","大規模","1棟","高圧小口"
"B11001641.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001642.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001644.csv","関東","製造業","中規模","1棟","高圧小口"
"B11001645.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001649.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001650.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001651.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001652.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001653.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001654.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001655.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001656.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001657.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001658.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11001659.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11001660.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11001661.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
